Id;Name;Revision;Usage;PrimaryPartId;Id;Name;ComplectationId;Id;Name;Date;Engine;Body;Grade;ATM;GearShiftType;Cab;TransmissionModel;LoadingCapacity;RearTire;Destination;FuelInduction;BuildingCondition;DoorsCount;Transmission;CarModelId;Id;Model;Code;ProductionYear;Type;MarketId;Id;Name;BrandId;Id;Name
577;ЛЕБЕДКА ;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
578;КАРТЕР ЗАДНЕЙ ОСИ & ДИФФЕРЕНЦИАЛ;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
579;ВАЛ ПРИВОДА ЗАДНИХ КОЛЕС & СТУПИЦА ;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
580;ДИСКОВОЕ КОЛЕСО & WHEEL CAP;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
581;СТУПИЦА ПЕРЕДНЕГО КОЛЕСА;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
582;РУЛЕВАЯ КОЛОНКА И ВАЛ;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
583;ЛОПАСТНОЙ НАСОС & БАК (РУЛЕВОЙ МЕХАНИЗМ С УСИЛИТЕЛЕМ);NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
584;POWER STEERING TUBE;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
585;РУЛЕВОЕ КОЛЕСО;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
586;FRONT STEERING GEAR & РЫЧАГ НЕЗАВИСИМОЙ ПОДВЕСКИ КОЛЕСА;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
587;СТОЯНОЧНАЯ ТОРМОЗНАЯ СИСТЕМА & ТРОСОВЫЙ ПРИВОД;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
588;ПЕДАЛЬ ТОРМОЗА & СКОБА;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
589;ЦЕЛИНДЕР РУЧНОГО ТОРМОЗА;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
590;УСИЛИТЕЛЬ ТОРМОЗНОЙ СИСТЕМЫ & VACUUM TUBE;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
591;FRONT DISC BRAKE CALIPER & ЗАЩИТА ОТ ПЫЛИ;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
592;REAR DRUM BRAKE WHEEL CYLINDER & BACKING PLATE;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
593;ТОРМОЗНОЙ ТРУБОПРОВОД & КЛЕММА;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
594;FRONT AXLE ARM & ПОВОРОТНЫЙ КУЛАК;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
595;ПЕРЕДЖНЯЯ ПРУЖИНА & АМОРТИЗАТОР;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
596;ЗАДНЯЯ ПРУЖИНА & АМОРТИЗАТОР;NULL;NULL;18;18;Трансмиссия/Подвеска;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
597;РАМА;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
598;SUSPENSION CROSSMEMBER & ПОДКЛАДКА;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
599;ДЕРЖАТЕЛЬ ЗАПАСНОГО КОЛЕСА;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
600;ОПОРА КАБИНЫ & КРЕПЛЕНИЕ КАБИНЫ;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
601;ПЕРЕДНИЙ БАМПЕР & BUMPER STAY;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
602;РЕШЕТКА РАДИАТОРА;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
603;КОЗЫРЕК & КРЫЛО ПЕРЕДНЕЕ;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
604;ЗАПОРНЫЙ МЕХАНИЗМ КАПОТА & ШАРНИР;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
605;FRONT FENDER APRON & DASH PANEL;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
606;ПАНЕЛЬ УПРАВЛЕНИЯ & ВЕЩЕВОЙ ЯЩИК;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
607;ПАНЕЛЬ КОЖУХА & ВЕТРОВОЕ СТЕКЛО;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
608;FRONT FLOOR PANEL & FRONT FLOOR MEMBER;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
609;FLOOR INSULATOR;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
610;КОВРИК & SILENCER PAD;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
611;КОНСОЛЬ & СКОБА;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
612;ЛОНЖЕРОН;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
613;БОКОВОЕ ОКНО;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
614;КРЫША & ПАНЕЛЬ ЗАДНЯЯ;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
615;REAR VENTILATOR & ПОТОЛОЧНОЕ СОПЛО ВЕНТИЛЯЦИИ;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
616;INSIDE TRIM BOARD;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
617;ROOF HEADLINING & SILENCER PAD;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
618;PACKAGE TRAY PANEL;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
619;REAR BODY FLOOR & КРЫЛО;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
620;REAR BODY GUARD FRAME & ДВЕРЬ БАГАЖНИКА;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
621;REAR BODY SIDE PANEL;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
622;ФИКСАТОР КУЗОВА ЗАДНИЙ;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
623;БОКОВОЙ ПАЗ ПЕРЕДНЕЙ ДВЕРИ & ОСТЕКЛЕНИЕ;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
624;FRONT DOOR VENTILATOR WINDOW;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
625;ЗАМОК ПЕРЕДНЕЙ ДВЕРИ И РУЧКА;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
626;СТЕКЛОПОДЪЕМ. ДВЕРЬ ВОДИТ. & ШАРНИР;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
627;КОМПЛЕКТ ЗАМКА;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
628;СИДЕНИЯ & SEAT TRACK;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
629;РЕМЕНЬ БЕЗОПАСНОСТИ;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
630;ПОДЛОКОТНИК & ВИЗИР;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
631;BATTERY CARRIER;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
632;CAUTION PLATE;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
633;ASH RECEPTACLE;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
634;ЭМБЛЕМА & NAME PLATE;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
635;ВЫПУКЛОЕ УКРАШЕНИЕ;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
636;BODY STRIPE;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
637;ИНСТРУМЕНТАЛЬНЫЙ ЯЩИК & КРОНШТЕЙН НОМЕРНОГО ЗНАКА;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
638;ТОПЛИВНЫЙ БАК & ТРУБКА;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
639;ACCELERATOR LINK;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
640;REAR BODY ASSEMBLY TMM USA;NULL;NULL;19;19;Кузов;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
641;ПЕРЕДНИЕ ФАРЫ;NULL;NULL;20;20;Электрика;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
642;FRONT TURN SIGNAL LAMP;NULL;NULL;20;20;Электрика;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
643;FRONT CLEARANCE LAMP;NULL;NULL;20;20;Электрика;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
644;ЗАДНИЙ ФОНАРЬ;NULL;NULL;20;20;Электрика;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
645;REAR LICENSE PLATE LAMP;NULL;NULL;20;20;Электрика;5;5;NULL;09.1983 - 08.1985;2L;T1;DLX;MTM;5F;XTR;G;HLF;NULL;NULL;NULL;NULL;NULL;NULL;1;1;4-RUNNER TRUCK;671440;08.1983 - 03.1989;RN5#,6#,7#,VZN6#,LN5#,6#;1;1;Toyota Европа;1;1;Toyota
